             Station      good/bad_point           el(degre)             time(s)               x(km)               y(km)               z(km)                 lon                 lat             alt(km)         residues(m)    residues(arcmin)                     date                Flux             FluxErr                 Mag distance_to_cam(km)              MagAbs
              ITVE01                   1       28.8101627312       631175283.198       4500.89382376       856.363406433       4513.10333129       10.7726310922       44.7587597694       63.5567904615       33.7201410463      0.896738308263  2020-01-01T18:26:54.014                 208                33.9      -2.22311586512       129.269942934      -2.78060365058
              ITVE01                   1       28.6694824437       631175283.232       4500.47026768       856.447017874       4512.84853002       10.7746484805       44.7596601225       63.0930214641      -61.4019869933      -1.63789336465  2020-01-01T18:26:54.047                 268                26.2      -2.50174731511       128.875609988       -3.0526009845
              ITVE01                   1       28.5121345504       631175283.265       4499.98467179        856.54287619       4512.55640707       10.7769617971       44.7606924695       62.5613294385      -47.3379488507      -1.26717233375  2020-01-01T18:26:54.081                 211                18.4      -2.24603366807       128.424435665      -2.78927199799
              ITVE01                   1       28.3354006547       631175283.332       4499.44271838       856.649859673       4512.23038079       10.7795441412        44.761844775       61.9679387882       -27.020172845     -0.726133612319  2020-01-01T18:26:54.148                 387                13.7      -2.90907598373       127.922068942      -3.44380335792
              ITVE01                   1       28.2401799394       631175283.365        4499.1550853       856.706639441       4512.05734756       10.7809149137       44.7624564053       61.6530099538      -37.3280078024       -1.0052351003  2020-01-01T18:26:54.181                 312                13.5      -2.67762584619       127.655952056      -3.20783119081
              ITVE01                   1        28.115896462       631175283.399       4498.78040499       856.780602636       4511.83194879       10.7827007711       44.7632532002       61.2427771824      -42.1325984912      -1.13770642679  2020-01-01T18:26:54.214                 353                 3.4      -2.81489610936       127.309830488      -3.33920580878
              ITVE01                   1       27.9804324119       631175283.432       4498.37257897       856.861108908       4511.58661035       10.7846449266       44.7641205664       60.7962585982      -32.9862985955      -0.89336776395  2020-01-01T18:26:54.248                 365                16.4      -2.85474607435        126.93377787      -3.37263210408
              ITVE01                   1       27.9073347386       631175283.466       4498.15193052       856.904665679       4511.45387349       10.7856969207       44.7645898789       60.5546782575      -15.0798569928     -0.409062384086  2020-01-01T18:26:54.281                 372                 3.2      -2.87730911645       126.730621208      -3.39171693494
              ITVE01                   1       27.7542370521       631175283.499        4497.6994948        856.99397806       4511.18169891       10.7878543157       44.7655522758       60.0593268592      -38.8774141724      -1.05807709955  2020-01-01T18:26:54.315                 367                 9.5      -2.86672133944       126.314718857      -3.37399113837
              ITVE01                   1       27.6545552164       631175283.532       4497.40256912       857.052592221       4511.00307548       10.7892703955       44.7661839384       59.7342398547      -21.6870922872     -0.591505837643  2020-01-01T18:26:54.348                 372                 3.1      -2.88411971369       126.042260003      -3.38670062218
              ITVE01                   1       27.5840297062       631175283.566       4497.19615671       857.093338746       4510.87890268       10.7902549072       44.7666230756       59.5082523081       -33.554764357     -0.916567005812  2020-01-01T18:26:54.381                 609                 5.7      -3.42123660124        125.85308677      -3.92055596052
              ITVE01                   1       27.4578675161       631175283.599       4496.82627002       857.166355663       4510.65638764       10.7920193415       44.7674100561       59.1032907228      -36.5615246445      -1.00139187017  2020-01-01T18:26:54.415                 556                12.7      -3.32586902771        125.51456863       -3.8193397169
              ITVE01                   1       27.3479587814       631175283.633       4496.50335068       857.230101062       4510.46212704       10.7935599525       44.7680971664       58.7497537219      -19.8987938116     -0.546296657605  2020-01-01T18:26:54.448                 517                 0.7      -3.24998408695       125.219537919      -3.73834457111
              ITVE01                   1        27.105430882       631175283.699       4495.80082317       857.368782431       4510.03950319       10.7969123401       44.7695921991       57.9806272496      -22.8041807635     -0.629277795157  2020-01-01T18:26:54.515                 965                 0.1      -3.93448590281       124.579320448      -4.41171569064
              ITVE01                   1       27.0386920323       631175283.733       4495.60674729       857.407093684       4509.92275175       10.7978386214       44.7700052532       57.7681558872      -6.63954176101     -0.183477002506  2020-01-01T18:26:54.548                1015                 9.3      -3.99126452878       124.402856866      -4.46541629819
              ITVE01                   1       26.7677968328         631175283.8       4494.83231126       857.559970043       4509.45686945       10.8015355728       44.7716536919       56.9203267245      -6.75670404706     -0.187774896645  2020-01-01T18:26:54.615                 980                   0      -3.96114436793       123.700441159      -4.42300061032
              ITVE01                   1       26.5234898698       631175283.866       4494.14295514       857.696051335       4509.04216919       10.8048273707       44.7731212973       56.1656563202      -20.6141546447     -0.575785241143  2020-01-01T18:26:54.682                2395                 3.2      -4.93873596439       123.077563461      -5.38963041453
              ITVE01                   1       26.2836699929       631175283.933       4493.47303989       857.828294931        4508.6391641       10.8080272335       44.7745477532       55.4322830648      -34.7001459304      -0.97400187752  2020-01-01T18:26:54.749                4824                 1.9      -5.70643614421       122.474424495      -6.14666318116
              ITVE01                   1       26.1047039669           631175284       4492.97537079       857.926536539        4508.3397782       10.8104049329       44.7756075966        54.887481186      -27.7454940728     -0.781641644549  2020-01-01T18:26:54.815                3284                 0.5      -5.29460821055       122.027767818      -5.72690154581
              ITVE01                   1       25.8228654503       631175284.067       4492.20025961       858.079546177       4507.87348974       10.8141091335       44.7772585439       54.0389770162      -28.3155570399     -0.802259002566  2020-01-01T18:26:54.882               13221                 0.2      -6.81593674544       121.334528022      -7.23585877103
              ITVE01                   1       25.5636082704       631175284.133       4491.49504299       858.218758385       4507.44924818       10.8174803442       44.7787608936       53.2670019457      -29.3480768877     -0.835840191024  2020-01-01T18:26:54.949               14762                 0.2      -6.94433433528        120.70639892       -7.3529858035
              ITVE01                   1        25.443735678       631175284.167       4491.17236061       858.282457008       4507.25513013       10.8190232197       44.7794484033       52.9137784565      -38.0064873558      -1.08500975514  2020-01-01T18:26:54.982               11536                 0.1      -6.68071555744        120.41982578      -7.08420553018
              ITVE01                   1       25.3495428961         631175284.2       4490.91829302       858.332610831       4507.10228911       10.8202381648       44.7799897603       52.6356662972      -30.7201300358     -0.878642337945  2020-01-01T18:26:55.016                6170                 0.4      -6.00455583606       120.194562357      -6.40397993847
              ITVE01                   1       25.1629284988       631175284.234       4490.42007717        858.43096037        4506.8025743       10.8226209917        44.781051437       52.0903059481      -37.2396818713      -1.06903171798  2020-01-01T18:26:55.049                8756                 0.3       -6.3911806027       119.753792273      -6.78262697878
              ITVE01                   1       25.0226674431       631175284.267       4490.04887243       858.504237474       4506.57926635       10.8243966792       44.7818425433       51.6839804252      -49.8338576736       -1.4344939725  2020-01-01T18:26:55.083               13911                 1.2      -6.89884560237       119.426223806      -7.28434410416
              ITVE01                   1        24.767102227       631175284.334       4489.37444015       858.637372748       4506.17354392       10.8276235772       44.7832800692       50.9457492148       -43.169346597      -1.24885673619  2020-01-01T18:26:55.149               13680                 0.6      -6.89004848099       118.832919223      -7.26473231118
              ITVE01                   1       24.6579624477       631175284.367       4489.08716653       858.694081557       4506.00072694       10.8289983439       44.7838924543       50.6313048769      -28.6328824219     -0.830087941687  2020-01-01T18:26:55.183               17237                 0.2       -7.1450806535       118.580932225      -7.51515495465
              ITVE01                   1       24.3587217093       631175284.434       4488.31225213       858.847052351       4505.53455685       10.8327075621       44.7855445662       49.7831110024      -48.4801654534       -1.4135515742  2020-01-01T18:26:55.249               18504                 0.1      -7.23358779652       117.903406827      -7.59121956774
              ITVE01                   1       24.2659608269       631175284.467       4488.07240199         858.8943996       4505.39026871       10.8338558738        44.786055989       49.5205833705      -41.5000869688      -1.21218043706  2020-01-01T18:26:55.283               13794                 0.3      -6.91829747947       117.694358424      -7.27207570856
              ITVE01                   1       24.1284527519       631175284.501       4487.71817676        858.96432489       4505.17717523       10.8355519784       44.7868113445       49.1328699581      -29.0410154283     -0.850488915453  2020-01-01T18:26:55.316               10404                 0.8      -6.61755648318       117.386197809      -6.96564166248
              ITVE01                   1        23.866808022       631175284.567       4487.05342207       859.095549775        4504.7772746       10.8387356342       44.7882290561       48.4052805425       -43.835965705      -1.29010592554  2020-01-01T18:26:55.383               11070                 0.8       -6.6956160648       116.809757381      -7.03301167421
              ITVE01                   1       23.7502292028       631175284.601       4486.75814226       859.153839035       4504.59964129       10.8401500746       44.7888588692       48.0820944234      -39.3708177813      -1.16123285517  2020-01-01T18:26:55.416               10347                 0.9      -6.62715893528       116.554495346      -6.95980407687
              ITVE01                   1       23.5811730754       631175284.634       4486.33270351        859.23782212       4504.34370745       10.8421883024       44.7897663836        47.616453142      -37.3304293242      -1.10452918748  2020-01-01T18:26:55.450               11233                 0.2       -6.7235599049       116.187576516      -7.04935837053
              ITVE01                   1       23.3239339931       631175284.701        4485.6919952       859.364300164       4503.95827256       10.8452585389       44.7911332748       46.9152108245      -48.6441394025      -1.44613173461  2020-01-01T18:26:55.517               24178                 0.2      -7.56712235298       115.636939528      -7.88260529807
              ITVE01                   1       23.0802362953       631175284.768        4485.0884721        859.48343772       4503.59520741       10.8481513307       44.7924210325       46.2546788212      -39.3115242719       -1.1739279034  2020-01-01T18:26:55.584               27090                 0.2      -7.70159988991       115.120420179      -8.00736172025
              ITVE01                   1       22.8422957382       631175284.801       4484.50458837       859.598698396       4503.24395683       10.8509506753       44.7936670674       45.6156522697      -32.2021576039     -0.965802046849  2020-01-01T18:26:55.617               27286                 0.2       -7.7205152516        114.62273045      -8.01686899988
              ITVE01                   1       22.6102675816       631175284.868        4483.9413713         859.7098794       4502.90513883       10.8536515778       44.7948691687       44.9992543798      -37.8963242121      -1.14134188953  2020-01-01T18:26:55.684               15340                   1      -7.10638318335       114.144564884      -7.39365936796
              ITVE01                   1        22.304252885       631175284.935       4483.20449287        859.85534176       4502.46185029       10.8571862226        44.796442176       44.1928125895      -33.7307847535      -1.02145903753  2020-01-01T18:26:55.750               34007                 0.1      -7.98599530228       113.521832224      -8.26139226202
              ITVE01                   1       22.2422054591       631175284.968       4483.05548388       859.884756652       4502.37221002       10.8579011173       44.7967602988       44.0297388235      -27.3117989533     -0.827990394554  2020-01-01T18:26:55.784               22775                 0.2      -7.55389211698       113.396305074      -7.82688663526
              ITVE01                   1       21.9100087417       631175285.035       4482.26900166       860.040010973       4501.89908101       10.8616751234        44.798439572       43.1690331443      -48.7464475208      -1.48646334935  2020-01-01T18:26:55.851               26954                 0.2      -7.75425867319       112.736017535      -8.01457211845
              ITVE01                   1       21.6433829272       631175285.102       4481.64053239       860.164072989       4501.52100883       10.8646917736       44.7997816948       42.4812667879      -28.5111297091     -0.873478703844  2020-01-01T18:26:55.918               19335                 0.6      -7.40817597795       112.211147016      -7.65835598658
              ITVE01                   1       21.4591962145       631175285.135       4481.21498764          860.248077       4501.26501122       10.8667348326       44.8006905818       42.0155783008      -65.7574431078      -2.02094774835  2020-01-01T18:26:55.951               35523                   0      -8.07901927235       111.857160555      -8.32233822614
              ITVE01                   1       21.3330709376       631175285.168       4480.92086773       860.306137291       4501.08807568       10.8681471257       44.8013188247       41.6937159599        -49.04248164      -1.51053542739  2020-01-01T18:26:55.984               28134                 0.5      -7.83312992028       111.613171136      -8.07170715737
              ITVE01                   1       21.2277801779       631175285.202       4480.67840898       860.353999489       4500.94221826       10.8693114836       44.8018367532       41.4283897031      -55.8790182125      -1.72420525822  2020-01-01T18:26:56.017               28091                 0.9      -7.83767381651       111.412453743      -8.07234251261
              ITVE01                   1       20.9232000572       631175285.269       4479.97971026       860.491925043       4500.52189771       10.8726674937       44.8033294523       40.6638035784      -53.5541781634      -1.66106184844  2020-01-01T18:26:56.084               26922                 0.7      -7.81003564002       110.836164654      -8.03344308581
              ITVE01                   1        20.663557296       631175285.336       4479.38756665       860.608816246        4500.1656782       10.8755124555       44.8045947086       40.0158328406      -29.4815328712      -0.91843960961  2020-01-01T18:26:56.151               20186                 0.6      -7.51386995352        110.35025818      -7.72773672147
              ITVE01                   1       20.3484670351       631175285.402       4478.68242719       860.748013224       4499.74148305        10.878901218       44.8061016485       39.2442275111      -66.3938616899      -2.07921687835  2020-01-01T18:26:56.218               27161                 0.2      -7.85702839748       109.774659752      -8.05953889587
              ITVE01                   1       20.0687316654       631175285.469       4478.05869985       860.871139167       4499.36626351        10.881899555       44.8074348225       38.5617212776      -59.9360007097      -1.88567789493  2020-01-01T18:26:56.285               24762                 0.7      -7.77611186766       109.268303163      -7.96858286231
              ITVE01                   1       19.7461886679       631175285.536       4477.34719389       861.011592912       4498.93823844       10.8853208013       44.8089558677        37.783179394         -58.4465834       -1.8485354854  2020-01-01T18:26:56.351               25494                 0.1      -7.83135761887       108.693927696      -8.01238403104
              ITVE01                   1       19.4512824247       631175285.603       4476.70335632       861.138688684       4498.55092106       10.8884175366       44.8103324825       37.0786952368      -59.1420129819      -1.87946530096  2020-01-01T18:26:56.418               24561                 0.3      -7.81363558187       108.177200413      -7.98431427121
              ITVE01                   1       19.0932628013       631175285.669       4475.93167685       861.291020891       4498.08669703       10.8921302559       44.8119827292       36.2343443727      -78.5651078502      -2.51099587517  2020-01-01T18:26:56.485               34579                 0.4      -8.21431531154       107.561713074      -8.37260386338
              ITVE01                   1       18.8205499637       631175285.736       4475.34735696       861.406367666       4497.73518407       10.8949423372       44.8132325139       35.5950098794      -68.4069309169       -2.1957896006  2020-01-01T18:26:56.552               31814                 0.3      -8.14743347258       107.098491479      -8.29635024098
              ITVE01                   1       18.5240993926       631175285.803       4474.71803443       861.530598117        4497.3565986        10.897971759       44.8145787549       34.9064478042      -59.3860636882      -1.91510092787  2020-01-01T18:26:56.619               34582                 0.3       -8.2650798256       106.602360942      -8.40391394158
              ITVE01                   1       18.2496721887        631175285.87       4474.13939612       861.644823328       4497.00850355       10.9007578956       44.8158167569       34.2733520644      -38.0228114466      -1.23141159149  2020-01-01T18:26:56.685               30297                 0.2      -8.14793357609       106.148753639      -8.27750807209
              ITVE01                   1       17.9277278948       631175285.936       4473.46981804       861.777000366       4496.60570129       10.9039827405        44.817249546        33.540771204      -45.2397713963      -1.47237865283  2020-01-01T18:26:56.752               31415                 0.4      -8.22025796103       105.626967624      -8.33913202148
              ITVE01                   0       17.5310547032       631175286.003       4472.65873256       861.937111455       4496.11777155       10.9078903177       44.8189854548       32.6533871311      -107.401456385        -3.516391888  2020-01-01T18:26:56.819              110333                 0.2      -9.62798582943       104.999446813      -9.73392088447
              ITVE01                   1       17.3228230648        631175286.07       4472.23065401       862.021615648       4495.86024966       10.9099532074        44.819901781       32.1850477664      -73.1935784108      -2.40393968642  2020-01-01T18:26:56.886               64048                 0.2      -9.06203858074       104.670283853      -9.16115559036
              ITVE01                   1       16.9697868396       631175286.137       4471.51409226       862.163067424       4495.42918315       10.9134071033       44.8214358381       31.4011063984      -49.6897294766      -1.64057479888  2020-01-01T18:26:56.953               37555                 0.1       -8.5268134242       104.122485984      -8.61453606715
              ITVE01                   1       16.6096036645       631175286.204       4470.79342058       862.305330515       4494.99564419       10.9168818453       44.8229789674       30.6126851007      -55.7657036167      -1.85090255484  2020-01-01T18:26:57.019               48377                 0.3      -8.85100253817       103.575628449      -8.92729042354
              ITVE01                   1       16.4121402722        631175286.27       4470.39971108       862.383050138       4494.75879791       10.9187805673       44.8238221088       30.1819703366      -39.1450433832      -1.30298745399  2020-01-01T18:26:57.086               32850                 0.5      -8.45967781668       103.278627693      -8.52973010989
              ITVE01                   1       16.1374375471       631175286.337        4469.8573696       862.490110229       4494.43253817       10.9213965969       44.8249836843       29.5886615733      -34.1943976911      -1.14270349012  2020-01-01T18:26:57.153               30300                 0.2      -8.41474388693       102.871556578       -8.4762204435
              ITVE01                   1       15.8834087319       631175286.404       4469.35989191       862.588314051       4494.13326742       10.9237967399        44.826049308       29.0444409717      -32.5488320066      -1.09165219621  2020-01-01T18:26:57.220               28662                 0.2       -8.3969099973       102.500272663      -8.45053510065
              ITVE01                   1       15.6506319763       631175286.471       4468.90730426       862.677656425       4493.86100145       10.9259807359       44.8270188885       28.5493351044      -32.5247185675      -1.09443110271  2020-01-01T18:26:57.286               26439                 0.4      -8.35098047559       102.164267459      -8.39747560237
              ITVE01                   1       15.4157244616       631175286.537       4468.45221956       862.767491725       4493.58723331       10.9281771952       44.8279939275         28.05150418      -17.4555005942     -0.589302686826  2020-01-01T18:26:57.353               19673                 0.5      -8.07516787353        101.82813183      -8.11450675424
              ITVE01                   1       15.1157891431       631175286.604       4467.87773694       862.880896588       4493.24163822       10.9309505192       44.8292249379       27.4230696841      -23.5891854418     -0.799690431182  2020-01-01T18:26:57.420               20057                 0.5      -8.15878848062       101.406300626      -8.18911317879
              ITVE01                   1       14.8858846495       631175286.671       4467.44002668       862.967302113       4492.97832213       10.9330640165       44.8301629874       26.9442594216      -21.8653270125      -0.74359331535  2020-01-01T18:26:57.487               14850                 0.4      -7.88481656763       101.086787006      -7.90828853226
              ITVE01                   1       14.7651355147       631175286.704       4467.21038791       863.012633604        4492.8401769       10.9341729878       44.8306551629       26.6930605324      -11.3843164095     -0.387796947827  2020-01-01T18:26:57.520               14189                 0.5      -7.86460422097       100.919817556      -7.88448650457
              ITVE01                   1       14.6712359327       631175286.738       4467.03219613        863.04780928       4492.73298096       10.9350335843       44.8310370933       26.4981400032      -1.69755921703    -0.0579000470915  2020-01-01T18:26:57.554               12718                 0.5      -7.76938898629       100.790569447      -7.78648848074
              ITVE01                   1       14.3977273151       631175286.804        4466.5191524       863.149085893       4492.42434605       10.9375117399       44.8321368281       25.9369370751      -12.1324911825     -0.415339951873  2020-01-01T18:26:57.620               10824                 1.2       -7.6680254382       100.419987291      -7.67712624858
              ITVE01                   1       14.1564777365       631175286.871        4466.0697327       863.237802901       4492.15398584       10.9396830061       44.8331002959       25.4453374378      -21.2735584242     -0.730620471302  2020-01-01T18:26:57.687                7585                 1.1      -7.35392697205       100.097261574      -7.35603795388
              ITVE01                   1       13.9840038761       631175286.938       4465.74811942        863.30129048       4491.96051093       10.9412370542       44.8337898373       25.0935433357      -4.01275971565     -0.138131663789  2020-01-01T18:26:57.754                4700                 0.8      -6.89043798138       99.8674119109      -6.88755695723
              ITVE01                   1        13.722929799       631175287.005       4465.26700954        863.39626324       4491.67108667       10.9435621837       44.8348214427       24.5672913278      -11.5193260769     -0.397894063361  2020-01-01T18:26:57.821                3459                 0.2      -6.65140990227       99.5253006623       -6.6410773935
              ITVE01                   1       13.5586061753       631175287.072       4464.96498147        863.45588463       4491.48939376       10.9450220759       44.8354691199       24.2369279951      -5.92138863731     -0.204973387246  2020-01-01T18:26:57.887                2444                 1.7      -6.33977969413       99.3115983308      -6.32477955176
              ITVE01                   1       13.3642387333       631175287.138       4464.60999244       863.525960697       4491.27584079        10.946738196       44.8362304296       23.8486388054      -6.14931622031     -0.213400722635  2020-01-01T18:26:57.954                1465                 2.8      -5.86928855347       99.0614828228      -5.84881267609
              ITVE01                   1       13.2133488154       631175287.205       4464.33576273       863.580094594       4491.11087072       10.9480640753       44.8368185884       23.5486874095      -7.75384687602     -0.269606718793  2020-01-01T18:26:58.021                1245                   1      -5.76551637728        98.869057346      -5.74081834455
              ITVE01                   1       13.0087856631       631175287.272       4463.96526257       863.653232611       4490.88798663       10.9498556545        44.837613288       23.1434395829      -5.06027900571     -0.176411379346  2020-01-01T18:26:58.088                 809                 4.8      -5.40778399765       98.6101797884      -5.37739275074
              ITVE01                   1       12.8454991771       631175287.339       4463.67177512       863.711168051       4490.71143156       10.9512750292       44.8382428517       22.8224302863      -12.9948549221     -0.453966357911  2020-01-01T18:26:58.154                 487                25.9      -4.95640145207       98.4060165613       -4.9215097125
              ITVE01                   1       12.7404581261       631175287.406        4463.4837652       863.748281864       4490.59832926       10.9521843806       44.8386461782       22.6167911264       -19.813229102     -0.693079774323  2020-01-01T18:26:58.221                 274                12.3      -4.40271275748       98.2756506131      -4.36494239576
              ITVE01                   0       12.6187052586       631175287.472       4463.26098987       863.792258487       4490.46431291       10.9532619744       44.8391241089       22.3731281617       36.1850981236       1.26776574466  2020-01-01T18:26:58.288                 192                 7.9      -4.10640344771       98.1216074086       -4.0652267183
 
              ITER04                   1       37.8344683438       631175282.164       4511.24836381       854.319384282       4519.33237647       10.7234221178       44.7367783689       74.8961480017      -108.175437111      -3.16939277237  2020-01-01T18:26:52.980                 130                59.5      -1.47501953868       117.334752856      -1.82215285323
              ITER04                   1       37.6603718336       631175282.197       4510.93242371       854.381751955       4519.14231442       10.7249204886         44.73744824       74.5501094123      -133.453634229      -3.91387509129  2020-01-01T18:26:53.013                  90                37.4      -1.07687844608       117.218890933      -1.42186648601
              ITER04                   1        37.506200474       631175282.231       4510.65213193       854.437082526       4518.97369754       10.7262499577       44.7380425715       74.2431178351      -143.111110468      -4.20075737896  2020-01-01T18:26:53.046                  62               113.4     -0.673245688949       117.117005529      -1.01634548759
              ITER04                   1       37.2773176706       631175282.264       4510.23846792       854.518741237       4518.72484711       10.7282123133       44.7389197811       73.7900538524      -176.790600748      -5.19595949284  2020-01-01T18:26:53.080                 114                 5.2      -1.33602309102       116.968196513      -1.67636205973
              ITER04                   1       37.0944394535       631175282.298       4509.89990259       854.585575207       4518.52117425       10.7298186618       44.7396378042       73.4192453935      -94.1371358522       -2.7695837764  2020-01-01T18:26:53.113                 144                46.7      -1.59087734543       116.847788671      -1.92897983462
              ITER04                   1       36.7187533517       631175282.364       4509.21814945       854.720155644       4518.11104777       10.7330539706       44.7410838358       72.6725766134      -68.8005878865       -2.0283063579  2020-01-01T18:26:53.180                 185                11.2      -1.86543221533       116.609130116      -2.19909499333
              ITER04                   1       36.4954476642       631175282.398       4508.82358085       854.798044856       4517.87368468       10.7349268397       44.7419208461       72.2404443278      -171.331328613      -5.05690298906  2020-01-01T18:26:53.213                 135                43.7      -1.52487205416       116.473335594      -1.85600461961
              ITER04                   1       36.3328484474       631175282.431       4508.52568442       854.856850646       4517.69447726       10.7363410442       44.7425528369       71.9141908064      -105.080397293      -3.10418403142  2020-01-01T18:26:53.247                 155                52.6      -1.67599872696       116.371948338      -2.00524025437
              ITER04                   1       36.1770443397       631175282.465       4508.24924071       854.911421593        4517.5281753       10.7376535613       44.7431393569       71.6114346014      -149.292082548      -4.41378018859  2020-01-01T18:26:53.280                 123                28.2       -1.4260283289       116.278739713      -1.75352990901
              ITER04                   1       35.9364852819       631175282.498       4507.81907616        854.99633757       4517.26939853       10.7396962217       44.7440521003       71.1403308088      -164.173611304      -4.85974075813  2020-01-01T18:26:53.314                 205                63.1      -1.98236504073        116.13538543      -2.30718786878
              ITER04                   1        35.759270969       631175282.531       4507.49581689       855.060150071       4517.07493344       10.7412314747       44.7447380708       70.7863104022      -85.2417474464      -2.52557198656  2020-01-01T18:26:53.347                 220                20.1       -2.0603181731       116.029011511      -2.38315113492
              ITER04                   1       35.3875112373       631175282.598       4506.83745686       855.190112626       4516.67887969       10.7443588523       44.7461353091       70.0653113518      -148.283760674      -4.40148644652  2020-01-01T18:26:53.414                 258                21.7      -2.23604847767       115.815973406      -2.55489078601
              ITER04                   1        35.049737925       631175282.665       4506.23525195       855.308989967       4516.31660753       10.7472202223       44.7474135681       69.4058220929      -126.755283292      -3.76866132492  2020-01-01T18:26:53.481                 220                77.2      -2.06560409063       115.625361392       -2.3808696064
              ITER04                   1       34.6090104763       631175282.732       4505.45515503       855.462983807       4515.84731976       10.7509279006       44.7490697088       68.5515358195      -133.588537818      -3.98011684025  2020-01-01T18:26:53.547                 215                18.5      -2.04405855773       115.384520284      -2.35479630175
              ITER04                   1       34.2731869629       631175282.798        4504.8619494       855.580084657       4515.49046136       10.7537481125       44.7503292938       67.9019274443      -126.204422646      -3.76594211395  2020-01-01T18:26:53.614                 292                28.4      -2.37909271214       115.205994571      -2.68646809983
              ITER04                   1       33.8529707909       631175282.865        4504.1219869       855.726155824       4515.04531751       10.7572670016        44.751900754       67.0916237808      -113.534074323      -3.39425379193  2020-01-01T18:26:53.681                 305                 6.5      -2.42982007031       114.988922912      -2.73310010033
              ITER04                   1       33.4655721966       631175282.932       4503.44488053       855.859818972       4514.63798641       10.7604879198       44.7533389779       66.3501663894      -136.393068245      -4.08451546725  2020-01-01T18:26:53.748                 375                16.8      -2.65740725031       114.795785359      -2.95703696811
              ITER04                   1       33.0775786275       631175282.999       4502.76685598        855.99366337       4514.23010296       10.7637141074       44.7547793929       65.6077179366      -130.791060759      -3.92318261879  2020-01-01T18:26:53.814                 322                13.9      -2.49532441436       114.607675259      -2.79139293058
              ITER04                   1       32.7340435174       631175283.066       4502.16635796       856.112203765       4513.86885762       10.7665721607       44.7560553096       64.9501743605      -98.8225932415      -2.96846213973  2020-01-01T18:26:53.881                 431                17.3      -2.81492890453         114.4455147      -3.10792278783
              ITER04                   1         32.29797788       631175283.132       4501.41290319       856.260938353       4513.41559714       10.7701592092       44.7576564907       64.1251595604      -143.805406998      -4.32713973285  2020-01-01T18:26:53.948                 539                 6.1      -3.06169284995       114.247978036      -3.35093546322
              ITER04                   1       31.9370054738       631175283.199       4500.78410828       856.385064651       4513.03732907       10.7731536308       44.7589929826       63.4366579198      -85.6422903483      -2.58060513067  2020-01-01T18:26:54.015                 375                 7.3      -2.67119704322       114.088198361      -2.95740065306
              ITER04                   1       31.4941933751       631175283.266       4500.02280564       856.535348435       4512.57934749       10.7767801155       44.7606113948       62.6030829526      -118.655453947       -3.5812484762  2020-01-01T18:26:54.082                 552                 8.7      -3.09526284798       113.900955962      -3.37789969346
              ITER04                   1       31.1537818878       631175283.333       4499.43620996       856.651144457       4512.22646548       10.7795751566       44.7618586142       61.9608127044      -102.539772223      -3.09864415746  2020-01-01T18:26:54.148                 855                 4.9       -3.5737330674       113.761340806      -3.85370657774
              ITER04                   1       30.9264561033       631175283.366       4499.04819513       856.727739933       4511.99304498       10.7814243615       44.7626837104       61.5359767954      -131.829500308      -3.98690821637  2020-01-01T18:26:54.182                 794                 8.5      -3.49569144453       113.671225711      -3.77394415951
              ITER04                   1       30.7658258236       631175283.399       4498.77179814       856.782301659       4511.82677111       10.7827417977       44.7632715044       61.2333536966      -116.796832018      -3.53423801842  2020-01-01T18:26:54.215                 751                 4.3       -3.4369059304       113.608122091      -3.71395283609
              ITER04                   1       30.3280838155       631175283.466       4498.02278496        856.93015946       4511.37618259       10.7863126974       44.7648645794       60.4132819777      -112.613100041      -3.41263902229  2020-01-01T18:26:54.282                 721                 1.5      -3.39729185889       113.441682298      -3.67115515046
              ITER04                   1       29.9856863461       631175283.533       4497.43599842        857.04599316       4511.02318576       10.7891109578       44.7661128205       59.7708395546      -75.3698685085      -2.28654963225  2020-01-01T18:26:54.349                 655                20.7      -3.29680613189       113.315965566       -3.5682616507
              ITER04                   1       29.5670562347         631175283.6       4496.72608276       857.186132975       4510.59611737       10.7924973014       44.7676232295       58.9936038406       -110.44563961      -3.35500929917  2020-01-01T18:26:54.415                1248                 2.5      -4.00146541249       113.169379836      -4.27011009237
              ITER04                   1        29.188221403       631175283.667       4496.08170322       857.313335734       4510.20847395       10.7955718932       44.7689944336       58.2881326146      -92.7934905128      -2.82197630839  2020-01-01T18:26:54.482                1548                 0.2      -4.23977401418       113.041569091      -4.50596490005
              ITER04                   1       28.8427463175       631175283.733       4495.49522735       857.429108106       4509.85566401        10.798370915       44.7702426114       57.6460660674      -75.2206938904      -2.28983159721  2020-01-01T18:26:54.549                2021                 5.8      -4.53341309526       112.929594996      -4.79745194834
              ITER04                   1       28.3622347425         631175283.8       4494.68437383       857.589173407        4509.3678738       10.8022419214       44.7719686224       56.7583714301      -92.6956010442      -2.82549646483  2020-01-01T18:26:54.616                1986                   4      -4.52042159252       112.781634929      -4.78161352256
              ITER04                   1       28.0194350297       631175283.867       4494.10521742       857.703500893       4509.01946707       10.8050076022       44.7732016463          56.1243435      -77.0182281836      -2.34972715416  2020-01-01T18:26:54.682                4586                 0.3      -5.43347347258       112.680838969      -5.69272383197
              ITER04                   1       27.6112284362       631175283.934       4493.41885404       857.838991406       4508.60656718        10.808286092       44.7746631419       55.3729650524      -86.4560526086      -2.64033835103  2020-01-01T18:26:54.749                9784                 1.6      -6.26160973635       112.566672834       -6.5186588849
